URL,name,len,Long Title
https://www.imdb.com/name/nm4635997/,Rachelle Beinart,5,"['Dan in Real Life (2007)', 'They Came Together (2014)', 'Horrible Bosses 2 (2014)', 'Captain Phillips (2013)', 'Green Book (2018)']"
https://www.imdb.com/name/nm0000200/,Bill Paxton,5,"['Twister (1996)', 'Aliens (1986)', 'Weird Science (1985)', 'Tombstone (1993)', 'The Terminator (1984)']"
https://www.imdb.com/name/nm1891863/,Elton LeBlanc,5,"['The Curious Case of Benjamin Button (2008)', 'Carry-On (2024)', 'Get Hard (2015)', 'Green Book (2018)', ""Daddy's Home (2015)""]"
https://www.imdb.com/name/nm4285235/,Shawn Gonzalez,5,"['Glass (2019)', 'Split (2016)', 'Silver Linings Playbook (2012)', 'Creed II (2018)', 'Creed (2015)']"
https://www.imdb.com/name/nm0516266/,Joe Lo Truglio,5,"['Hot Frosty (2024)', 'Reno 911!: Miami (2007)', 'Pitch Perfect 2 (2015)', ""Gulliver's Travels (2010)"", 'Pitch Perfect (2012)']"
https://www.imdb.com/name/nm0267656/,John Farley,5,"['Leo (2023)', 'The Wrong Missy (2020)', 'Home Team (2022)', 'The Animal (2001)', 'The Waterboy (1998)']"
https://www.imdb.com/name/nm2782582/,David Boston,5,"['Mr. Deeds (2002)', 'Ted 2 (2015)', 'The Departed (2006)', 'Two Weeks Notice (2002)', 'Home Alone 2: Lost in New York (1992)']"
https://www.imdb.com/name/nm0821734/,Frank Stallone,5,"['Rocky II (1979)', 'Rocky Balboa (2006)', 'Tombstone (1993)', 'Rocky III (1982)', 'Rocky (1976)']"
https://www.imdb.com/name/nm0236519/,Brian Doyle-Murray,5,"[""Wayne's World (1992)"", 'Vacation (1983)', 'Sixteen Candles (1984)', ""National Lampoon's Christmas Vacation (1989)"", 'Groundhog Day (1993)']"
https://www.imdb.com/name/nm0004753/,Leslie Bibb,5,"['Zookeeper (2011)', 'Confessions of a Shopaholic (2009)', 'Talladega Nights: The Ballad of Ricky Bobby (2006)', 'Movie 43 (2013)', 'Juror #2 (2024)']"
https://www.imdb.com/name/nm0748620/,Paul Rudd,5,"['Reno 911!: Miami (2007)', ""Chip 'n Dale: Rescue Rangers (2022)"", 'Ghostbusters: Frozen Empire (2024)', 'They Came Together (2014)', 'Knocked Up (2007)']"
https://www.imdb.com/name/nm0000609/,Ving Rhames,4,"['The Wild Robot (2024)', 'Pulp Fiction (1994)', 'The Garfield Movie (2024)', 'Mission: Impossible - Dead Reckoning Part One (2023)']"
https://www.imdb.com/name/nm7683074/,Ian Dylan Hunt,4,"['Madame Web (2024)', ""Daddy's Home 2 (2017)"", 'The Holdovers (2023)', 'CODA (2021)']"
https://www.imdb.com/name/nm1889772/,Allen Zwolle,4,"['Instant Family (2018)', 'Horrible Bosses 2 (2014)', ""Daddy's Home (2015)"", ""Daddy's Home 2 (2017)""]"
https://www.imdb.com/name/nm1909028/,Jon Douglas Rainey,4,"['Birdman or (The Unexpected Virtue of Ignorance) (2014)', 'Creed (2015)', 'Glass (2019)', 'Split (2016)']"
https://www.imdb.com/name/nm6317422/,Tracy Brotherton,4,"['Green Book (2018)', 'Gone Girl (2014)', 'Get Hard (2015)', ""Daddy's Home (2015)""]"
https://www.imdb.com/name/nm2395586/,Christopher Mintz-Plasse,4,"['Neighbors 2: Sorority Rising (2016)', 'Pitch Perfect (2012)', 'Movie 43 (2013)', 'Neighbors (2014)']"
https://www.imdb.com/name/nm0001475/,John Lithgow,4,"['Killers of the Flower Moon (2023)', ""Daddy's Home 2 (2017)"", 'Confessions of a Shopaholic (2009)', 'Harry and the Hendersons (1987)']"
https://www.imdb.com/name/nm3513533/,Stephanie Hsu,4,"['Leo (2023)', 'The Wild Robot (2024)', 'The Fall Guy (2024)', 'Dìdi (2024)']"
https://www.imdb.com/name/nm0564215/,James McAvoy,4,"['Split (2016)', 'Glass (2019)', 'Arthur Christmas (2011)', 'Penelope (2006)']"
https://www.imdb.com/name/nm0001558/,Mr. T,4,"['Rocky III (1982)', 'Rocky Balboa (2006)', 'Not Another Teen Movie (2001)', 'Rocky IV (1985)']"
https://www.imdb.com/name/nm2744237/,Gene Kevin Hames Jr.,4,"[""Daddy's Home (2015)"", 'Keanu (2016)', 'Pitch Perfect (2012)', 'Get Hard (2015)']"
https://www.imdb.com/name/nm0383422/,John Michael Higgins,4,"['Pitch Perfect (2012)', 'Yes Man (2008)', 'Fun with Dick and Jane (2005)', 'Pitch Perfect 2 (2015)']"
https://www.imdb.com/name/nm0951838/,Lynnanne Zager,4,"['Captain Underpants: The First Epic Movie (2017)', 'Kung Fu Panda 3 (2016)', 'Ruby Gillman: Teenage Kraken (2023)', 'Jerry Maguire (1996)']"
https://www.imdb.com/name/nm2403319/,John Farrer,4,"['Wedding Daze (2006)', 'The Other Guys (2010)', 'The Departed (2006)', 'They Came Together (2014)']"
https://www.imdb.com/name/nm2809577/,Jenny Slate,4,"['It Ends with Us (2024)', 'The Lego Batman Movie (2017)', 'The Lorax (2012)', 'Marcel the Shell with Shoes On (2021)']"
https://www.imdb.com/name/nm0752845/,Shayna Ryan,4,"['Split (2016)', 'Glass (2019)', 'Creed (2015)', 'Creed II (2018)']"
https://www.imdb.com/name/nm0001057/,Toni Collette,4,"['The Sixth Sense (1999)', 'The Way Way Back (2013)', 'Ruby Gillman: Teenage Kraken (2023)', 'Juror #2 (2024)']"
https://www.imdb.com/name/nm0711118/,Phylicia Rashad,4,"['Creed (2015)', 'Creed II (2018)', 'The Beekeeper (2024)', 'Creed III (2023)']"
https://www.imdb.com/name/nm1318596/,Jemaine Clement,4,"['Moana 2 (2024)', 'Harold and the Purple Crayon (2024)', 'Rio (2011)', 'The Lego Batman Movie (2017)']"
https://www.imdb.com/name/nm13196015/,Dane Alexander Peplinski,4,"['Family Switch (2023)', 'Joker: Folie à Deux (2024)', 'Killers of the Flower Moon (2023)', 'The Iron Claw (2023)']"
https://www.imdb.com/name/nm0177896/,Bradley Cooper,4,"['Silver Linings Playbook (2012)', 'Dungeons & Dragons: Honor Among Thieves (2023)', 'IF (2024)', 'Yes Man (2008)']"
